17:10:35.480 logback [restartedMain] INFO  s.d.spring.web.caching.CachingAspect - Caching aspect applied for cache modelProperties with key cn.wmyskxz.blog.dto.ArticleDto(false)
17:10:35.482 logback [restartedMain] INFO  s.d.schema.ModelContextKeyGenerator - Cache Key Generated: java.lang.String(true)
17:10:35.482 logback [restartedMain] INFO  s.d.spring.web.caching.CachingAspect - Caching aspect applied for cache models with key java.lang.String(true)
17:10:35.482 logback [restartedMain] INFO  s.d.schema.ModelContextKeyGenerator - Cache Key Generated: java.lang.String(true)
17:10:35.482 logback [restartedMain] INFO  s.d.spring.web.caching.CachingAspect - Caching aspect applied for cache modelDependencies with key java.lang.String(true)
17:10:35.484 logback [restartedMain] INFO  s.d.s.web.OperationsKeyGenerator - Cache key generated: /admin/article/.cn.wmyskxz.blog.controller.BackController.addArticle.DefaultGenericTypeNamingStrategy
17:10:35.484 logback [restartedMain] INFO  s.d.spring.web.caching.CachingAspect - Caching aspect applied for cache operations with key /admin/article/.cn.wmyskxz.blog.controller.BackController.addArticle.DefaultGenericTypeNamingStrategy
17:10:35.525 logback [restartedMain] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping - Group for method addArticle was back-controller
17:10:35.542 logback [restartedMain] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping - Group for method addArticle was back-controller
17:10:35.554 logback [restartedMain] INFO  s.d.schema.ModelContextKeyGenerator - Cache Key Generated: cn.wmyskxz.blog.entity.CategoryInfo(false)
17:10:35.554 logback [restartedMain] INFO  s.d.spring.web.caching.CachingAspect - Caching aspect applied for cache models with key cn.wmyskxz.blog.entity.CategoryInfo(false)
